cycle_id,days_from_halving,date,btc_close,eth_close,xrp_close,sol_close,mstr_close,wgmi_close,spx_close,ndx_close,dxy_close,tlt_close,btc_log_return_w7d,eth_log_return_w7d,xrp_log_return_w7d,sol_log_return_w7d,mstr_log_return_w7d,wgmi_log_return_w7d,spx_log_return_w7d,ndx_log_return_w7d,dxy_log_return_w7d,tlt_log_return_w7d
C1,-1480,2008-11-09,,,,,3.753999948501587,,930.989990234375,1271.6199951171875,85.91000366210938,94.26000213623048,,,,,-0.047597096720443696,,-0.039758055076242624,-0.04847483190613172,0.00326462231413852,0.015287061022098324
C1,-1479,2008-11-10,,,,,3.73799991607666,,919.2100219726562,1251.0,85.91000366210938,94.72000122070312,,,,,-0.04396311999195523,,-0.04995970296805075,-0.06480077691338448,-0.00510850764458447,0.02144885227946873
C1,-1478,2008-11-11,,,,,3.6760001182556152,,898.9500122070312,1225.5899658203125,87.06999969482422,95.0,,,,,-0.09639766045453939,,-0.11226138167838322,-0.11750109112984874,0.026652737809565716,0.005806329963851714
C1,-1477,2008-11-12,,,,,3.5190000534057617,,852.2999877929688,1165.3800048828125,87.47000122070312,95.61000061035156,,,,,-0.07418913551331975,,-0.11143498869294027,-0.10930164642964424,0.03324342123732679,0.0004184633962465506
C1,-1476,2008-11-13,,,,,3.713000059127808,,911.2899780273438,1240.9300537109375,86.94000244140625,93.31999969482422,,,,,-0.005639845316352618,,0.007058810376267157,-0.0008376632508514698,0.012150852970220087,-0.0165784624184376
C1,-1475,2008-11-14,,,,,3.5510001182556152,,873.2899780273438,1179.6300048828125,86.36000061035156,95.16999816894533,,,,,-0.05559263718302928,,-0.06398086221670037,-0.07509084018259639,0.005224333436891383,0.009607802685665828
C1,-1474,2008-11-15,,,,,3.5510001182556152,,873.2899780273438,1179.6300048828125,86.36000061035156,95.16999816894533,,,,,-0.05559263718302928,,-0.06398086221670037,-0.07509084018259639,0.005224333436891383,0.009607802685665828
C1,-1473,2008-11-16,,,,,3.5510001182556152,,873.2899780273438,1179.6300048828125,86.36000061035156,95.16999816894533,,,,,-0.05559263718302928,,-0.06398086221670037,-0.07509084018259639,0.005224333436891383,0.009607802685665828
C1,-1472,2008-11-17,,,,,3.552999973297119,,850.75,1151.9599609375,86.80999755859375,95.58999633789062,,,,,-0.05075837705866615,,-0.0773963160234418,-0.08247842594572527,0.010421515002914897,0.009142989741893396
C1,-1471,2008-11-18,,,,,3.486999988555908,,859.1199951171875,1155.75,87.37000274658203,96.81999969482422,,,,,-0.052783472251501616,,-0.04531882528505789,-0.058672848927421355,0.0034396164106403134,0.018976689759016323
C1,-1470,2008-11-19,,,,,3.265000104904175,,806.5800170898438,1087.5999755859375,87.30999755859375,99.3000030517578,,,,,-0.07491707865754131,,-0.055135455323544295,-0.06907380695131826,-0.0018309155272294925,0.03786817830271575
C1,-1469,2008-11-20,,,,,3.187999963760376,,752.4400024414062,1036.510009765625,87.97000122070312,104.43000030517578,,,,,-0.1524464415590226,,-0.19153989152600873,-0.18000183166815006,0.011777607498787184,0.11248254953073562
C1,-1468,2008-11-21,,,,,3.3580000400543213,,800.030029296875,1085.5699462890625,88.19000244140625,102.91999816894533,,,,,-0.05588371667963232,,-0.08761839979007402,-0.0830956889331459,0.020968992869437986,0.07828722277807379
C1,-1467,2008-11-22,,,,,3.3580000400543213,,800.030029296875,1085.5699462890625,88.19000244140625,102.91999816894533,,,,,-0.05588371667963232,,-0.08761839979007402,-0.0830956889331459,0.020968992869437986,0.07828722277807379
C1,-1466,2008-11-23,,,,,3.3580000400543213,,800.030029296875,1085.5699462890625,88.19000244140625,102.91999816894533,,,,,-0.05588371667963232,,-0.08761839979007402,-0.0830956889331459,0.020968992869437986,0.07828722277807379
C1,-1465,2008-11-24,,,,,3.486999988555908,,851.8099975585938,1154.3399658203125,86.08000183105469,101.30999755859376,,,,,-0.018750545111719374,,0.001245181018081187,0.002063916926027112,-0.008444676595136038,0.05811692520213247
C1,-1464,2008-11-25,,,,,3.4549999237060547,,857.3900146484375,1142.5799560546875,85.0,104.29000091552734,,,,,-0.009219329274134465,,-0.0020156958533938153,-0.01146065913103065,-0.027500749255900455,0.07432190755223292
C1,-1463,2008-11-26,,,,,3.6059999465942383,,887.6799926757812,1193.0899658203125,85.66999816894531,104.43000030517578,,,,,0.09933931511256582,,0.09580820155319535,0.09257314036080998,-0.01896229125760677,0.050371391629923774
C1,-1462,2008-11-27,,,,,3.6059999465942383,,887.6799926757812,1193.0899658203125,85.66999816894531,104.43000030517578,,,,,0.12320536041041742,,0.1652900469659724,0.14068724156718931,-0.026493176538335335,0.0
C1,-1461,2008-11-28,,,,,3.568000078201294,,896.239990234375,1185.75,86.5199966430664,105.72000122070312,,,,,0.06065966605178769,,0.11355895976971171,0.08827034058388887,-0.019118043298223357,0.026842131660160924
C1,-1460,2008-11-29,,,,,3.568000078201294,,896.239990234375,1185.75,86.5199966430664,105.72000122070312,,,,,0.06065966605178769,,0.11355895976971171,0.08827034058388887,-0.019118043298223357,0.026842131660160924
C1,-1459,2008-11-30,,,,,3.568000078201294,,896.239990234375,1185.75,86.5199966430664,105.72000122070312,,,,,0.06065966605178769,,0.11355895976971171,0.08827034058388887,-0.019118043298223357,0.026842131660160924
C1,-1458,2008-12-01,,,,,3.2320001125335693,,816.2100219726562,1091.1600341796875,86.72000122070312,109.4000015258789,,,,,-0.07594058893418033,,-0.04269179268305409,-0.05628734059721596,0.007407434082689608,0.07682580496837339
C1,-1457,2008-12-02,,,,,3.345999956130981,,848.8099975585938,1130.0,86.69999694824219,109.81999969482422,,,,,-0.032056845683701304,,-0.010057542320598004,-0.011071192030918022,0.019802592097126943,0.05166717016006401
C1,-1456,2008-12-03,,,,,3.4189999103546143,,870.739990234375,1166.199951171875,87.02999877929688,110.12999725341795,,,,,-0.053251025533479206,,-0.01926789582316627,-0.022795993752848492,0.015750188172583696,0.0531444678236414
C1,-1455,2008-12-04,,,,,3.303999900817871,,845.219970703125,1127.75,86.44000244140625,112.3000030517578,,,,,-0.08746528433094831,,-0.0490143955970084,-0.056322054382971574,0.00894787528002089,0.07265689550568724
C1,-1454,2008-12-05,,,,,3.4609999656677246,,876.0700073242188,1177.8699951171875,87.12000274658203,110.4800033569336,,,,,-0.03044768190171457,,-0.02276221857427685,-0.006667767317851825,0.006910947865780739,0.04404043820336924
C1,-1453,2008-12-06,,,,,3.4609999656677246,,876.0700073242188,1177.8699951171875,87.12000274658203,110.4800033569336,,,,,-0.03044768190171457,,-0.02276221857427685,-0.006667767317851825,0.006910947865780739,0.04404043820336924
C1,-1452,2008-12-07,,,,,3.4609999656677246,,876.0700073242188,1177.8699951171875,87.12000274658203,110.4800033569336,,,,,-0.03044768190171457,,-0.02276221857427685,-0.006667767317851825,0.006910947865780739,0.04404043820336924
C1,-1451,2008-12-08,,,,,3.525000095367432,,909.7000122070312,1225.06005859375,85.55999755859375,110.23999786376952,,,,,0.08677928784141915,,0.10844318653071776,0.11574848835049506,-0.013466696087940126,0.0076488839517648245
C1,-1450,2008-12-09,,,,,3.470000028610229,,888.6699829101562,1212.449951171875,85.83999633789062,112.41999816894533,,,,,0.03638901275004272,,0.04589057807796932,0.0704254328692967,-0.00996879292703982,0.023399182214450875
C1,-1449,2008-12-10,,,,,3.401000022888184,,899.239990234375,1222.3800048828125,85.4800033569336,112.1500015258789,,,,,-0.005278571682498314,,0.03220653766366527,0.04704922409774913,-0.017970403052674833,0.018175813334515557
C1,-1448,2008-12-11,,,,,3.312000036239624,,873.5900268554688,1180.4599609375,83.83000183105469,112.37000274658205,,,,,0.0024184218250015714,,0.03301427494174297,0.04567966262459434,-0.03065959939038488,0.0006231334426733817
C1,-1447,2008-12-12,,,,,3.319000005722046,,879.72998046875,1206.6500244140625,83.63999938964844,112.37000274658205,,,,,-0.04189402027158653,,0.0041690152307167555,0.024140226694710665,-0.040764642888059886,0.016962482876092533
C1,-1446,2008-12-13,,,,,3.319000005722046,,879.72998046875,1206.6500244140625,83.63999938964844,112.37000274658205,,,,,-0.04189402027158653,,0.0041690152307167555,0.024140226694710665,-0.040764642888059886,0.016962482876092533
C1,-1445,2008-12-14,,,,,3.319000005722046,,879.72998046875,1206.6500244140625,83.63999938964844,112.37000274658205,,,,,-0.04189402027158653,,0.0041690152307167555,0.024140226694710665,-0.040764642888059886,0.016962482876092533
C1,-1444,2008-12-15,,,,,3.3399999141693115,,868.5700073242188,1181.8699951171875,82.2699966430664,113.6500015258789,,,,,-0.05390968202802448,,-0.0462666986475527,-0.035891944493986416,-0.039211375302791826,0.03046377583732492
C1,-1443,2008-12-16,,,,,3.5179998874664307,,913.1799926757812,1243.489990234375,80.68000030517578,116.45999908447266,,,,,0.013738012123636453,,0.02720706161736533,0.025278868964589574,-0.06199433879184705,0.03530601726136585
C1,-1442,2008-12-17,,,,,3.566999912261963,,904.4199829101562,1225.8599853515625,78.91000366210938,119.62000274658205,,,,,0.04765536902470553,,0.0057438840962439,0.0028428445138789153,-0.07997446078088552,0.06448280000538988
C1,-1441,2008-12-18,,,,,3.549000024795532,,885.280029296875,1204.68994140625,79.47000122070312,122.12999725341795,,,,,0.06911363318605562,,0.013292823462963375,0.02031806386544147,-0.05341135317960027,0.08328900633187514
C1,-1440,2008-12-19,,,,,3.594000101089477,,887.8800048828125,1217.18994140625,81.30000305175781,122.26000213623048,,,,,0.0796022820267913,,0.00922158421417428,0.008696930139242946,-0.028375813172307734,0.08435291971131009
C1,-1439,2008-12-20,,,,,3.594000101089477,,887.8800048828125,1217.18994140625,81.30000305175781,122.26000213623048,,,,,0.0796022820267913,,0.00922158421417428,0.008696930139242946,-0.028375813172307734,0.08435291971131009
C1,-1438,2008-12-21,,,,,3.594000101089477,,887.8800048828125,1217.18994140625,81.30000305175781,122.26000213623048,,,,,0.0796022820267913,,0.00922158421417428,0.008696930139242946,-0.028375813172307734,0.08435291971131009
C1,-1437,2008-12-22,,,,,3.424000024795532,,871.6300048828125,1189.1500244140625,81.08999633789062,121.31999969482422,,,,,0.024838684230383594,,0.003516837939321266,0.006140860991884265,-0.01444687658156073,0.06530811658024346
C1,-1436,2008-12-23,,,,,3.4570000171661377,,863.1599731445312,1183.18994140625,81.23999786376953,121.16000366210938,,,,,-0.01749144842232257,,-0.05633296283350186,-0.049707803357767304,0.006916993548323393,0.03956415783676454
C1,-1435,2008-12-24,,,,,3.483999967575073,,868.1500244140625,1184.300048828125,81.20999908447266,120.9000015258789,,,,,-0.023543832096157378,,-0.040929296460100635,-0.03449070257328413,0.028730372079112367,0.01064369566444316
C1,-1434,2008-12-25,,,,,3.483999967575073,,868.1500244140625,1184.300048828125,81.20999908447266,120.9000015258789,,,,,-0.018484830967538324,,-0.01953947333105571,-0.01707029982156887,0.021658773708099818,-0.010122258452246072
C1,-1433,2008-12-26,,,,,3.500999927520752,,872.7999877929688,1185.43994140625,80.88999938964844,121.3000030517578,,,,,-0.026217195218569214,,-0.01713018369206257,-0.02643091103329694,-0.005055854606350857,-0.00788310096466207
C1,-1432,2008-12-27,,,,,3.500999927520752,,872.7999877929688,1185.43994140625,80.88999938964844,121.3000030517578,,,,,-0.026217195218569214,,-0.01713018369206257,-0.02643091103329694,-0.005055854606350857,-0.00788310096466207
C1,-1431,2008-12-28,,,,,3.500999927520752,,872.7999877929688,1185.43994140625,80.88999938964844,121.3000030517578,,,,,-0.026217195218569214,,-0.01713018369206257,-0.02643091103329694,-0.005055854606350857,-0.00788310096466207
C1,-1430,2008-12-29,,,,,3.515000104904175,,869.4199829101562,1173.1500244140625,80.68000030517578,120.75,,,,,0.026230089586161902,,-0.0025387245342061333,-0.013546327171968485,-0.0050688869268603,-0.004709387772236825
C1,-1429,2008-12-30,,,,,3.608000040054321,,890.6400146484375,1201.3399658203125,80.9000015258789,121.9000015258789,,,,,0.04275244739680299,,0.03134027931324565,0.015223440800480293,-0.004193867491137416,0.006089032620254822
C1,-1428,2008-12-31,,,,,3.713000059127808,,903.25,1211.6500244140625,81.30999755859375,119.3499984741211,,,,,0.06365914143603447,,0.039634831115662815,0.022831163239184892,0.0012305991731012325,-0.012903430241817091
C1,-1427,2009-01-01,,,,,3.713000059127808,,903.25,1211.6500244140625,81.30999755859375,119.3499984741211,,,,,0.06365914143603447,,0.039634831115662815,0.022831163239184892,0.0012305991731012325,-0.012903430241817091
C1,-1426,2009-01-02,,,,,3.7279999256134033,,931.7999877929688,1263.699951171875,81.83999633789062,116.3499984741211,,,,,0.06282325559977144,,0.06541176574940888,0.06392992288512199,0.011675877411778106,-0.041663964475023955
C1,-1425,2009-01-03,,,,,3.7279999256134033,,931.7999877929688,1263.699951171875,81.83999633789062,116.3499984741211,,,,,0.06282325559977144,,0.06541176574940888,0.06392992288512199,0.011675877411778106,-0.041663964475023955
C1,-1424,2009-01-04,,,,,3.7279999256134033,,931.7999877929688,1263.699951171875,81.83999633789062,116.3499984741211,,,,,0.06282325559977144,,0.06541176574940888,0.06392992288512199,0.011675877411778106,-0.041663964475023955
C1,-1423,2009-01-05,,,,,3.723999977111816,,927.4500122070312,1262.52001953125,82.63999938964844,113.3499984741211,,,,,0.05775879816134853,,0.06461259483029412,0.0734172795518273,0.024003100557158867,-0.06324192904080196
C1,-1422,2009-01-06,,,,,3.809000015258789,,934.7000122070312,1274.489990234375,82.8499984741211,112.20999908447266,,,,,0.054213078200542705,,0.04828531338083321,0.059108518925822584,0.023817882529461525,-0.08282894148696836
C1,-1421,2009-01-07,,,,,3.848000049591065,,906.6500244140624,1238.5999755859375,82.27999877929688,112.6500015258789,,,,,0.03571335457147031,,0.0037571450000543297,0.021998602596788683,0.011859069754950442,-0.05777465957636889
C1,-1420,2009-01-08,,,,,3.88700008392334,,909.72998046875,1252.52001953125,81.54000091552734,112.55999755859376,,,,,0.045797482341379814,,0.007148460692028886,0.03317445029281014,0.002824728425219229,-0.058573948883617326
C1,-1419,2009-01-09,,,,,3.796000003814697,,890.3499755859375,1223.010009765625,82.66000366210938,112.7300033569336,,,,,0.018076004882748572,,-0.04550356985563646,-0.03272884587208237,0.009969776490680237,-0.031607267798773285
C1,-1418,2009-01-10,,,,,3.796000003814697,,890.3499755859375,1223.010009765625,82.66000366210938,112.7300033569336,,,,,0.018076004882748572,,-0.04550356985563646,-0.03272884587208237,0.009969776490680237,-0.031607267798773285
C1,-1417,2009-01-11,,,,,3.796000003814697,,890.3499755859375,1223.010009765625,82.66000366210938,112.7300033569336,,,,,0.018076004882748572,,-0.04550356985563646,-0.03272884587208237,0.009969776490680237,-0.031607267798773285
C1,-1416,2009-01-12,,,,,3.75,,870.260009765625,1201.1300048828125,83.0199966430664,113.9000015258789,,,,,0.00695748671362775,,-0.06364686903670981,-0.0498469546602232,0.004587684763936662,0.004840520357910375
C1,-1415,2009-01-13,,,,,3.752000093460083,,871.7899780273438,1202.6500244140625,84.2699966430664,114.0199966430664,,,,,-0.01507763544906823,,-0.06967709123470317,-0.05801861528333195,0.01699416449360441,0.01600173464409279
C1,-1414,2009-01-14,,,,,3.700000047683716,,842.6199951171875,1163.4200439453125,84.41999816894531,115.9000015258789,,,,,-0.039220713153281385,,-0.07324043550431368,-0.06261770869960238,0.025676268715739234,0.02844208308762305
C1,-1413,2009-01-15,,,,,3.838000059127808,,843.739990234375,1183.52001953125,84.44000244140625,116.08999633789062,,,,,-0.012686260469461585,,-0.07530345202933586,-0.05666447214673133,0.03494754327396993,0.030879329688197846
C1,-1412,2009-01-16,,,,,3.775000095367432,,850.1199951171875,1198.1400146484375,84.20999908447266,114.3000030517578,,,,,-0.005547473788723241,,-0.046237106179759714,-0.02054467474419892,0.018577814783077184,0.013830988665339309
C1,-1411,2009-01-17,,,,,3.775000095367432,,850.1199951171875,1198.1400146484375,84.20999908447266,114.3000030517578,,,,,-0.005547473788723241,,-0.046237106179759714,-0.02054467474419892,0.018577814783077184,0.013830988665339309
C1,-1410,2009-01-18,,,,,3.775000095367432,,850.1199951171875,1198.1400146484375,84.20999908447266,114.3000030517578,,,,,-0.005547473788723241,,-0.046237106179759714,-0.02054467474419892,0.018577814783077184,0.013830988665339309
C1,-1409,2009-01-19,,,,,3.775000095367432,,850.1199951171875,1198.1400146484375,84.20999908447266,114.3000030517578,,,,,0.006644567981564161,,-0.023414518551090866,-0.00249241790868866,0.014232165980293341,0.003505713650517368
C1,-1408,2009-01-20,,,,,3.638999938964844,,805.219970703125,1136.6099853515625,86.22000122070312,114.27999877929688,,,,,-0.030580154195866814,,-0.07943304839077067,-0.05647734051900912,0.022876293528184155,0.0022777245190711863
C1,-1407,2009-01-21,,,,,3.908999919891357,,840.239990234375,1185.760009765625,85.81999969482422,110.66999816894533,,,,,0.05494873377976281,,-0.002828525831393788,0.0190199463454569,0.016447757342848854,-0.04617497977966656
C1,-1406,2009-01-22,,,,,3.749000072479248,,827.5,1168.0799560546875,85.5199966430664,108.54000091552734,,,,,-0.023462255904668876,,-0.019435271439224744,-0.013131727770762557,0.012708975570558965,-0.06724694373432136
C1,-1405,2009-01-23,,,,,3.7730000019073486,,831.9500122070312,1175.8900146484375,85.61000061035156,107.69000244140624,,,,,-0.0005299664761845015,,-0.02160515271250536,-0.018745046383307717,0.016488437713890965,-0.059569845488832
C1,-1404,2009-01-24,,,,,3.7730000019073486,,831.9500122070312,1175.8900146484375,85.61000061035156,107.69000244140624,,,,,-0.0005299664761845015,,-0.02160515271250536,-0.018745046383307717,0.016488437713890965,-0.059569845488832
C1,-1403,2009-01-25,,,,,3.7730000019073486,,831.9500122070312,1175.8900146484375,85.61000061035156,107.69000244140624,,,,,-0.0005299664761845015,,-0.02160515271250536,-0.018745046383307717,0.016488437713890965,-0.059569845488832
C1,-1402,2009-01-26,,,,,3.828999996185303,,836.5700073242188,1184.56005859375,84.7300033569336,106.75,,,,,0.014203263535009381,,-0.016067302557655122,-0.011398919444305362,0.006156101659611921,-0.06833694539157399
C1,-1401,2009-01-27,,,,,3.9179999828338623,,845.7100219726562,1194.4100341796875,84.43000030517578,109.26000213623048,,,,,0.07387241328348197,,0.04906104160074049,0.04960223310439692,-0.020979391181042143,-0.044921184161506963
C1,-1400,2009-01-28,,,,,3.999000072479248,,874.0900268554688,1235.9100341796875,84.66999816894531,106.52999877929688,,,,,0.022762781671591948,,0.03949582221418719,0.04142364104915766,-0.013490749978973399,-0.03812615956718457
C1,-1399,2009-01-29,,,,,3.986000061035156,,845.1400146484375,1203.8499755859375,85.27999877929688,104.08000183105467,,,,,0.061299080016255475,,0.02109320418839205,0.03016339653837727,-0.0028102813601165403,-0.041958925273177385
C1,-1398,2009-01-30,,,,,3.869999885559082,,825.8800048828125,1180.25,86.0,103.75,,,,,0.025384035982694224,,-0.007322867105377615,0.0037009603003673106,0.00454519036967108,-0.03727259290066817
C1,-1397,2009-01-31,,,,,3.869999885559082,,825.8800048828125,1180.25,86.0,103.75,,,,,0.025384035982694224,,-0.007322867105377615,0.0037009603003673106,0.00454519036967108,-0.03727259290066817
C1,-1396,2009-02-01,,,,,3.869999885559082,,825.8800048828125,1180.25,86.0,103.75,,,,,0.025384035982694224,,-0.007322867105377615,0.0037009603003673106,0.00454519036967108,-0.03727259290066817
C1,-1395,2009-02-02,,,,,4.0,,825.4400024414062,1195.75,86.06999969482422,105.38999938964844,,,,,0.04369068962099763,,-0.013393627235118066,0.009402156495375043,0.015691145286155957,-0.01282190295424985
C1,-1394,2009-02-03,,,,,4.01800012588501,,838.510009765625,1215.6600341796875,85.05000305175781,102.87999725341795,,,,,0.025202982582011476,,-0.008550018326654217,0.017634799071407557,0.007316562427845736,-0.060167148727018296
C1,-1393,2009-02-04,,,,,3.950000047683716,,832.22998046875,1215.4300537109375,85.69999694824219,102.5199966430664,,,,,-0.012328757004167036,,-0.04907455444908979,-0.016709600668578923,0.012091463965550522,-0.038368755412645505
C1,-1392,2009-02-05,,,,,4.058000087738037,,845.8499755859375,1245.1099853515625,86.05999755859375,102.61000061035156,,,,,0.017902025921642296,,0.0008396986183429145,0.03369913353490531,0.009104752938327288,-0.014224451974628054
C1,-1391,2009-02-06,,,,,4.166999816894531,,868.5999755859375,1277.489990234375,85.3499984741211,102.29000091552734,,,,,0.07394183102812484,,0.05043320156441728,0.07917092718779165,-0.007586864890959965,-0.014172233691580422
C1,-1390,2009-02-07,,,,,4.166999816894531,,868.5999755859375,1277.489990234375,85.3499984741211,102.29000091552734,,,,,0.07394183102812484,,0.05043320156441728,0.07917092718779165,-0.007586864890959965,-0.014172233691580422
C1,-1389,2009-02-08,,,,,4.166999816894531,,868.5999755859375,1277.489990234375,85.3499984741211,102.29000091552734,,,,,0.07394183102812484,,0.05043320156441728,0.07917092718779165,-0.007586864890959965,-0.014172233691580422
C1,-1388,2009-02-09,,,,,4.185999870300293,,869.8900146484375,1281.6500244140625,84.79000091552734,102.62000274658205,,,,,0.04545123191975372,,0.05245020325858729,0.06937472577443743,-0.014983293002215648,-0.026634876876077514
C1,-1387,2009-02-10,,,,,4.002999782562256,,827.1599731445312,1229.2900390625,85.80999755859375,104.8499984741211,,,,,-0.0037402720312703147,,-0.013628404678507193,0.011149631423597883,0.00889616664393061,0.018967509002598196
C1,-1386,2009-02-11,,,,,3.997999906539917,,833.739990234375,1227.050048828125,85.77999877929688,106.20999908447266,,,,,0.012078621716641674,,0.0018127699846781755,0.009514986650633536,0.000933074864150696,0.03536038896178781
C1,-1385,2009-02-12,,,,,4.01800012588501,,835.1900024414062,1242.81005859375,86.55000305175781,105.20999908447266,,,,,-0.009905965301619002,,-0.012682763258159655,-0.0018488756650929098,0.0056776178404727975,0.025022944295908532
C1,-1384,2009-02-13,,,,,4.054999828338623,,826.8400268554688,1236.8499755859375,86.04000091552734,102.41000366210938,,,,,-0.027245663264404855,,-0.049271453582671425,-0.032329402428929024,0.008051883677699089,0.0011724744274131612
C1,-1383,2009-02-14,,,,,4.054999828338623,,826.8400268554688,1236.8499755859375,86.04000091552734,102.41000366210938,,,,,-0.027245663264404855,,-0.049271453582671425,-0.032329402428929024,0.008051883677699089,0.0011724744274131612
C1,-1382,2009-02-15,,,,,4.054999828338623,,826.8400268554688,1236.8499755859375,86.04000091552734,102.41000366210938,,,,,-0.027245663264404855,,-0.049271453582671425,-0.032329402428929024,0.008051883677699089,0.0011724744274131612
C1,-1381,2009-02-16,,,,,4.054999828338623,,826.8400268554688,1236.8499755859375,86.04000091552734,102.41000366210938,,,,,-0.03179494780553094,,-0.05075554530195143,-0.03558052414958508,0.01463469292674889,-0.002048472431766255
C1,-1380,2009-02-17,,,,,3.882999897003174,,789.1699829101562,1187.0400390625,87.58000183105469,105.5999984741211,,,,,-0.03043600146727285,,-0.047016375625908,-0.03497395235717005,0.020417160912749394,0.007127614027591312
C1,-1379,2009-02-18,,,,,4.048999786376953,,788.4199829101562,1188.77001953125,88.01000213623047,104.6999969482422,,,,,0.012675671589065416,,-0.05589067032754405,-0.03169377892677082,0.025664603800200005,-0.014319168984623366
C1,-1378,2009-02-19,,,,,3.953000068664551,,778.9400024414062,1167.8900146484375,87.44000244140625,102.91999816894533,,,,,-0.016309496038222078,,-0.06972522258396022,-0.06217627756606472,0.010230554906940987,-0.022006374495797038
C1,-1377,2009-02-20,,,,,3.95199990272522,,770.0499877929688,1172.7099609375,86.48999786376953,103.91999816894533,,,,,-0.02572888996255607,,-0.07115580645846216,-0.05325052873410406,0.00521646057901202,0.014636954895854865
C1,-1376,2009-02-21,,,,,3.95199990272522,,770.0499877929688,1172.7099609375,86.48999786376953,103.91999816894533,,,,,-0.02572888996255607,,-0.07115580645846216,-0.05325052873410406,0.00521646057901202,0.014636954895854865
